STT,intent,question,answer,loai_muc_dich,chu_de_thong_bao
TB_972,dia_diem,Quyết định nào làm căn cứ cho Thông báo lập dự trù kế hoạch tài chính tại Trường Đại học Bình Dương?,Thông báo lập dự trù kế hoạch tài chính tại Trường Đại học Bình Dương căn cứ theo Quyết định số 868/QĐ-ĐHBD ngày 20 tháng 5 năm 2024.,yeu_cau,null
TB_972,muc_dich,Các khoản dự trù cho hoạt động đào tạo cần bao gồm những yếu tố nào?,"Các khoản dự trù cho hoạt động đào tạo cần bao gồm số môn học, tên môn học, tên giảng viên, học hàm - học vị, khóa lớp, số lượng sinh viên, số tiết và các hệ số khác nếu có.",yeu_cau,null
TB_972,hoc_phi,Các đơn vị phải gửi dự trù kinh phí cho hoạt động đào tạo đến ai?,"Các đơn vị phải gửi dự trù kinh phí cho hoạt động đào tạo đến Bà Lê Thanh Cẩm - Tổ trưởng Tổ Giáo vụ, Phòng Quản lý đào tạo và Công tác sinh viên.",yeu_cau,null
TB_972,hoc_phi,Các đơn vị phải gửi dự trù kinh phí cho các hoạt động khác đến ai?,"Các đơn vị phải gửi dự trù kinh phí cho các hoạt động khác đến Bà Châu Thị Phượng Minh - Nhân viên, Phòng Tài chính - Kế toán.",yeu_cau,null
TB_972,thoi_han_cuoi,Thời hạn cuối cùng để các đơn vị lập và nộp dự trù kế hoạch tài chính là ngày nào?,Thời hạn cuối cùng để các đơn vị lập và nộp dự trù kế hoạch tài chính là ngày 05/09/2024.,yeu_cau,null
TB_972,muc_dich,Các đơn vị không gửi dự trù đúng hạn sẽ bị xử lý như thế nào?,Các đơn vị không gửi dự trù đúng hạn sẽ được xem như không có nhu cầu sử dụng kinh phí tại học kỳ 1 năm học 2024 - 2025.,yeu_cau,null
TB_972,hoc_phi,Các chi phí phát sinh không nằm trong dự trù đã duyệt sẽ được xử lý ra sao?,Các chi phí phát sinh không nằm trong dự trù đã duyệt sẽ căn cứ vào tình hình tài chính thực tế của Nhà trường để quyết định việc chi trả.,yeu_cau,null
TB_972,dia_diem,Phòng nào chịu trách nhiệm tổng hợp dự trù tài chính để trình Hiệu trưởng phê duyệt?,Phòng Quản lý đào tạo và Công tác sinh viên và Phòng Tài chính - Kế toán chịu trách nhiệm tổng hợp dự trù tài chính để trình Hiệu trưởng phê duyệt.,yeu_cau,null
TB_972,hoc_phi,Kế hoạch tài chính cho hoạt động mua sắm cần bao gồm những loại chi phí nào?,"Kế hoạch tài chính cho hoạt động mua sắm cần bao gồm chi phí mua trang thiết bị, vật tư tiêu hao, thuê cơ sở vật chất bên ngoài, văn phòng phẩm, nước uống, chi phí phong trào, chi phí hành chính, chi phí ngoại giao và các hoạt động khác nếu có.",yeu_cau,null
TB_972,hoc_phi,"Các hoạt động ngoại khóa như thực tập, thí nghiệm, tham quan có cần lập dự trù kinh phí không?","Các hoạt động ngoại khóa như thực tập, thí nghiệm, tham quan, kiến tập cần lập dự trù kinh phí nếu có tổ chức.",yeu_cau,null
TB_972,hoc_phi,"Trường hợp phát sinh các hoạt động ngoài kế hoạch, chi phí có được phê duyệt tự động không?","Trường hợp phát sinh các hoạt động ngoài kế hoạch, chi phí không được phê duyệt tự động mà sẽ được xem xét theo tình hình tài chính thực tế của Nhà trường.",yeu_cau,null
TB_972,thoi_gian,Các đơn vị phải lập dự trù tài chính cho các hoạt động đào tạo và hoạt động khác thuộc học kỳ nào?,Các đơn vị phải lập dự trù tài chính cho các hoạt động đào tạo và hoạt động khác thuộc học kỳ 1 năm học 2024 - 2025.,yeu_cau,null
TB_972,muc_dich,Ai là người ký ban hành Thông báo số 972/TB-ĐHBD về lập dự trù tài chính?,Phó Hiệu trưởng Thường trực Đỗ Đoan Trang là người ký ban hành Thông báo số 972/TB-ĐHBD về lập dự trù tài chính.,yeu_cau,null
TB_972,thoi_gian,Mục tiêu chính của việc lập dự trù tài chính cho học kỳ 1 năm học 2024 - 2025 là gì?,Mục tiêu chính của việc lập dự trù tài chính cho học kỳ 1 năm học 2024 - 2025 là tổ chức công tác hậu cần và đầu tư cơ sở vật chất cho Nhà trường.,yeu_cau,null
TB_972,muc_dich,Các đơn vị cần lập dự trù chi tiết về giảng viên như thế nào?,"Các đơn vị cần lập dự trù chi tiết về giảng viên, bao gồm tên giảng viên, học hàm - học vị, số tiết giảng dạy và các hệ số khác nếu có.",yeu_cau,null
TB_972,dia_diem,Hoạt động thuê cơ sở vật chất ngoài Nhà trường phục vụ mục đích gì?,"Hoạt động thuê cơ sở vật chất ngoài Nhà trường phục vụ cho việc đưa sinh viên đi thực tập, thí nghiệm, thực nghiệm, tham quan và kiến tập nếu có.",yeu_cau,null
TB_972,muc_dich,"Nếu đơn vị không lập dự trù tài chính, đơn vị đó có được phân bổ ngân sách không?","Nếu đơn vị không lập dự trù tài chính đúng hạn, đơn vị đó sẽ được xem như không có nhu cầu sử dụng kinh phí và có thể không được phân bổ ngân sách.",yeu_cau,null
TB_908,dia_diem,Thông báo số 908/TB-ĐHBD ngày 18/09/2023 của Trường Đại học Bình Dương có mục đích gì?,"Thông báo số 908/TB-ĐHBD ngày 18/09/2023 của Trường Đại học Bình Dương có mục đích thiết lập khuôn khổ phối hợp toàn diện để quản lý và chăm sóc sinh viên, nhằm đảm bảo sinh viên nhận được sự hỗ trợ cần thiết trong suốt quá trình học tập và đời sống.",thong_bao,sinh_vien
TB_908,doi_tuong,"Theo Thông báo số 908/TB-ĐHBD, đối tượng nào phải thực hiện công tác chăm sóc sinh viên qua nhóm Zalo?","Theo Thông báo số 908/TB-ĐHBD, giảng viên chủ nhiệm, cố vấn học tập các lớp đại học chính quy, các đơn vị thực hiện nhiệm vụ chăm sóc sinh viên và các nhóm Zalo của lớp, phụ huynh phải thực hiện công tác chăm sóc sinh viên qua nhóm Zalo.",thong_bao,sinh_vien
TB_908,dia_diem,"Theo Thông báo số 908/TB-ĐHBD, bộ phận một cửa - Phòng Tuyển sinh có nhiệm vụ gì?","Theo Thông báo số 908/TB-ĐHBD, bộ phận một cửa - Phòng Tuyển sinh có nhiệm vụ tiếp nhận, tư vấn, hỗ trợ sinh viên thực hiện các thủ tục hành chính, giải quyết đơn từ, cấp lại thẻ sinh viên, tư vấn đăng ký môn học, xét học bổng và thông báo các thông tin của Nhà trường đến sinh viên và phụ huynh.",thong_bao,sinh_vien
TB_908,dia_diem,Bộ phận một cửa - Phòng Tuyển sinh có trách nhiệm như thế nào với đơn từ của sinh viên theo Thông báo số 908/TB-ĐHBD?,"Theo Thông báo số 908/TB-ĐHBD, bộ phận một cửa - Phòng Tuyển sinh có trách nhiệm hỗ trợ và theo dõi tiến trình xử lý đơn từ của sinh viên và kịp thời thông báo kết quả đến sinh viên.",thong_bao,sinh_vien
TB_908,muc_dich,Giáo viên chủ nhiệm cần thực hiện những nhiệm vụ gì theo Thông báo số 908/TB-ĐHBD?,"Theo Thông báo số 908/TB-ĐHBD, giáo viên chủ nhiệm cần tư vấn sinh viên về kế hoạch đào tạo, thi cử, định hướng nghề nghiệp, hoạt động ngoại khóa, cân bằng học tập và việc làm, hỗ trợ chăm sóc sức khỏe tinh thần, và kết nối sinh viên với doanh nghiệp.",thong_bao,sinh_vien
TB_908,hoc_phi,"Theo Thông báo số 908/TB-ĐHBD, giáo viên chủ nhiệm có vai trò như thế nào trong kết nối phụ huynh và sinh viên?","Theo Thông báo số 908/TB-ĐHBD, giáo viên chủ nhiệm có vai trò giải đáp thông tin cho phụ huynh về điểm số và lộ trình học tập của sinh viên, đồng thời tiếp nhận phản hồi từ phụ huynh và sinh viên qua nhóm Zalo của lớp.",thong_bao,sinh_vien
TB_908,doi_tuong,"Theo Thông báo số 908/TB-ĐHBD, lãnh đạo Khoa, Viện có trách nhiệm gì trong công tác chăm sóc sinh viên?","Theo Thông báo số 908/TB-ĐHBD, lãnh đạo Khoa, Viện có trách nhiệm giám sát, tiếp thu thông tin từ các đơn vị để kịp thời đưa ra giải pháp hỗ trợ sinh viên và chịu trách nhiệm nếu công tác chăm sóc sinh viên không đảm bảo.",thong_bao,sinh_vien
TB_908,muc_dich,"Theo Thông báo số 908/TB-ĐHBD, kênh thông tin chính để chăm sóc sinh viên là gì?","Theo Thông báo số 908/TB-ĐHBD, các nhóm Zalo của lớp và nhóm Zalo phụ huynh do Nhà trường tạo ra là kênh thông tin chính để chăm sóc, tư vấn và truyền đạt thông tin cho sinh viên và phụ huynh.",thong_bao,sinh_vien
TB_908,thoi_gian,"Theo Thông báo số 908/TB-ĐHBD, thời gian thực hiện công tác chăm sóc sinh viên qua nhóm Zalo là khi nào?","Theo Thông báo số 908/TB-ĐHBD, thời gian thực hiện công tác chăm sóc sinh viên qua nhóm Zalo được áp dụng từ ngày ban hành thông báo đến khi có văn bản khác thay thế.",thong_bao,sinh_vien
TB_908,doi_tuong,"Theo Thông báo số 908/TB-ĐHBD, các đơn vị nào cần phối hợp để chăm sóc sinh viên?","Theo Thông báo số 908/TB-ĐHBD, các đơn vị cần phối hợp để chăm sóc sinh viên gồm: Phòng Tuyển sinh, Phòng Quản lý đào tạo và Công tác sinh viên, Phòng Bảo đảm chất lượng và Khảo thí, các Khoa và Viện.",thong_bao,sinh_vien
TB_908,dia_diem,"Theo Thông báo số 908/TB-ĐHBD, Bộ phận một cửa - Phòng Tuyển sinh có trách nhiệm tư vấn cho sinh viên về những loại đơn nào?","Theo Thông báo số 908/TB-ĐHBD, Bộ phận một cửa - Phòng Tuyển sinh có trách nhiệm tư vấn cho sinh viên các loại đơn như: Đơn xin chuyển điểm, chuyển ngành, hoãn thi, nhập học sau thời gian bảo lưu, đăng ký môn học bổ sung và thủ tục bảo hiểm y tế.",thong_bao,sinh_vien
TB_908,dia_diem,"Theo Thông báo số 908/TB-ĐHBD, sinh viên có thể thực hiện các thủ tục xác nhận nào tại Bộ phận một cửa - Phòng Tuyển sinh?","Theo Thông báo số 908/TB-ĐHBD, sinh viên có thể thực hiện các thủ tục xác nhận như: Đơn hoãn nghĩa vụ quân sự, đơn vay vốn ngân hàng chính sách và các thủ tục hành chính khác tại Bộ phận một cửa - Phòng Tuyển sinh.",thong_bao,sinh_vien
TB_908,dia_diem,"Theo Thông báo số 908/TB-ĐHBD, Bộ phận một cửa - Phòng Tuyển sinh có hỗ trợ sinh viên những dịch vụ gì liên quan đến hồ sơ cá nhân?","Theo Thông báo số 908/TB-ĐHBD, Bộ phận một cửa - Phòng Tuyển sinh hỗ trợ sinh viên cấp lại thẻ sinh viên và in bảng điểm cá nhân.",thong_bao,sinh_vien
TB_908,dia_diem,"Theo Thông báo số 908/TB-ĐHBD, Bộ phận một cửa - Phòng Tuyển sinh có trách nhiệm gì trong việc truyền đạt thông tin?","Theo Thông báo số 908/TB-ĐHBD, Bộ phận một cửa - Phòng Tuyển sinh có trách nhiệm thông báo tất cả các thông tin của Nhà trường và các đơn vị liên quan đến sinh viên và phụ huynh qua nhóm Zalo của lớp.",thong_bao,sinh_vien
TB_908,dia_diem,"Theo Thông báo số 908/TB-ĐHBD, Bộ phận một cửa - Phòng Tuyển sinh có tiếp nhận phản hồi của ai?","Theo Thông báo số 908/TB-ĐHBD, Bộ phận một cửa - Phòng Tuyển sinh có tiếp nhận các phản hồi của người học về các hoạt động của Nhà trường và các đơn vị liên quan.",thong_bao,sinh_vien
TB_908,hoc_phi,"Theo Thông báo số 908/TB-ĐHBD, giáo viên chủ nhiệm tư vấn sinh viên về những hoạt động nào ngoài học tập?","Theo Thông báo số 908/TB-ĐHBD, giáo viên chủ nhiệm tư vấn sinh viên về các hoạt động như: Nghiên cứu khoa học, tham gia câu lạc bộ học thuật, câu lạc bộ thể thao, câu lạc bộ văn hóa nghệ thuật và các hoạt động vui chơi, kết nối.",thong_bao,sinh_vien
TB_908,hoc_phi,"Theo Thông báo số 908/TB-ĐHBD, giáo viên chủ nhiệm tư vấn sinh viên về các vấn đề sức khỏe tinh thần nào?","Theo Thông báo số 908/TB-ĐHBD, giáo viên chủ nhiệm tư vấn sinh viên về việc chăm lo đời sống tinh thần, an toàn an ninh và sức khỏe trong quá trình học tập.",thong_bao,sinh_vien
TB_908,hoc_phi,"Theo Thông báo số 908/TB-ĐHBD, giáo viên chủ nhiệm tư vấn sinh viên như thế nào về việc cân bằng học tập và làm thêm?","Theo Thông báo số 908/TB-ĐHBD, giáo viên chủ nhiệm tư vấn sinh viên về việc cân bằng giữa học tập, tham gia hoạt động thêm và việc làm.",thong_bao,sinh_vien
TB_908,hoc_phi,"Theo Thông báo số 908/TB-ĐHBD, giáo viên chủ nhiệm có nhiệm vụ kết nối sinh viên với những đối tượng nào?","Theo Thông báo số 908/TB-ĐHBD, giáo viên chủ nhiệm có nhiệm vụ kết nối sinh viên khóa cũ, sinh viên khóa mới, cựu sinh viên, doanh nghiệp để giới thiệu việc làm, thực tập và dự án nghề nghiệp.",thong_bao,sinh_vien
TB_908,doi_tuong,"Theo Thông báo số 908/TB-ĐHBD, lãnh đạo Khoa, Viện phải làm gì khi có phản hồi về việc chăm sóc sinh viên chưa tốt?","Theo Thông báo số 908/TB-ĐHBD, lãnh đạo Khoa, Viện phải chịu trách nhiệm khi có phản hồi về việc chăm sóc sinh viên chưa tốt của đơn vị mình.",thong_bao,sinh_vien
TB_908,muc_dich,"Theo Thông báo số 908/TB-ĐHBD, các đơn vị cần phối hợp như thế nào để đảm bảo công tác chăm sóc sinh viên?","Theo Thông báo số 908/TB-ĐHBD, các đơn vị như Phòng Tuyển sinh, Phòng Quản lý đào tạo và Công tác sinh viên, Phòng Bảo đảm chất lượng và Khảo thí, các Khoa và Viện cần tạo điều kiện cho nhân sự trực thuộc thực hiện đầy đủ công tác chăm sóc sinh viên.",thong_bao,sinh_vien
